0,26.952164047760053,41.598629280734464
1,42.32823654455636,51.28812275894298
2,30.68504635295492,31.65062439537736
3,46.53223896000039,24.822975362888936
4,18.976187463328966,24.63797622786833
5,37.042105122996794,13.529480807025813
6,17.765582722706444,20.910684049856613
7,25.67358655611344,38.480240162170446
8,35.11074669370735,44.472380298235
9,42.42827248439382,9.82936049695545
10,32.159390863054355,29.34734188271966
11,17.727813979502432,17.161991863103022
12,50.0,44.265511018411146
13,41.59209582110305,22.127789436988987
14,15.982716525942253,10.344019183234138
15,42.0311583769976,31.694407546364797
16,19.706850596013968,30.588556459121776
17,44.28268230815653,31.19169606519147
18,45.06089593510774,11.823796087750022
19,24.416625541729477,9.427923263044695
20,28.162780050610497,39.0290435264867
21,42.9177269813238,22.09990600033512
22,42.02427714708535,20.985885149070114
23,33.67948471876197,34.94002332658248
24,49.4417696044126,18.67338556180328
25,46.09287596602794,28.183182979002066
26,42.68146156677589,24.610103930777544
27,43.909673654990385,14.245937535294406
28,15.96291529161653,42.97957131150741
29,30.154886437894252,60.0
30,31.84702548408606,29.905506362479066
31,45.03819575859058,9.276164110954635
32,26.921922011972665,28.012687100460745
33,30.00879296096252,28.856460830838508
34,30.705484754974886,35.27797391822169
35,34.44763931554985,21.58708285015647
36,13.348813783827238,27.555282788686814
37,25.393991186972407,32.292269132848716
38,48.25885858019415,27.348091386374787
39,6.535866801206093,42.541407689687176
40,39.29549965362429,44.52114952780604
41,16.744782575098142,28.342480177667834
42,31.77995308734904,28.541579728303546
43,23.53898977049076,32.81672911844287
44,39.940240526265676,42.87138549286151
45,43.48882929954881,14.07063656687369
46,48.043542203034406,26.857119574144527
47,40.76700291390546,20.997409395030438
48,48.741489940430995,33.857300779630954
49,43.947755261733874,30.931987810626467
50,25.452801606739612,18.9072373260047
51,23.437878199329703,47.885608344275475
52,45.5891670793366,33.06091331576388
53,45.70599102567209,33.925519322359705
54,34.051769388559634,15.256436438639989
55,33.27531870915802,18.690808336830216
56,38.869651331947665,43.07214792296346
57,21.753015381282335,7.294578743384557
58,30.154363193288567,20.858182737013777
59,43.27289600376908,23.55622649431193
60,16.734338832602283,35.42925523630788
61,21.90597366474794,28.088195915415753
62,27.971757516437464,29.603711815854034
63,41.43817931892441,29.105825772662147
64,44.80284217878917,0.0
65,42.82402044465462,30.795598764529146
66,44.27024987828575,53.51706349502146
67,46.965362141948795,25.35919936556961
68,39.77561679641061,17.95240749474628
69,28.3795811244628,38.5662541923284
70,35.36768564224989,28.970478649302514
